sgRNA	Gene	D9_rep1_SSEA5_hi	D9_rep1_SSEA5_low	D9_rep2_SSEA5_hi	D9_rep2_SSEA5_low	D9_rep3_SSEA5_hi	D9_rep3_SSEA5_low
EpiKDlib_ING4_833	ING4	290.28975765815034	252.27408589335127	341.0688093283029	324.02449253384657	302.10467576834657	305.2844249763347
EpiKDlib_HDAC4_727	HDAC4	172.95300981969237	235.30497697675813	231.79433643671072	302.7769848267091	242.9662604646372	209.26754937893912
EpiKDlib_APBB1_56	APBB1	284.1855337821612	196.84166343248035	295.53777895680616	252.31415402225758	296.40458754630225	187.10980885646322
EpiKDlib_NSD1_1249	NSD1	72.57243941453758	397.0771486482793	60.43209485671387	301.00635918444766	84.07630127515306	347.13793485212256
EpiKDlib_ATXN7_155	ATXN7	301.1417112154644	388.02695722609633	283.94806213497066	293.0385437942711	326.33005071203473	369.29567537459843
EpiKDlib_MBD5_1035	MBD5	100.38057040515478	105.20847528287743	76.98883317362177	92.95784621872649	92.62643360821946	135.40841430401943
EpiKDlib_PRMT1_1477	PRMT1	242.81246084490144	150.45943239379247	168.05089391661528	247.00227709547323	209.47824216012708	150.18024131900336
EpiKDlib_KDM6B_959	KDM6B	186.5179517663349	203.6293069991176	177.98493690676003	271.7910360871336	163.16502535601737	150.18024131900336
EpiKDlib_EPC2_578	EPC2	561.5885965910011	362.0076568873202	558.7899181956419	466.55985673589385	579.2714655652494	379.1435600512544
EpiKDlib_HUWE1_811	HUWE1	95.6328407238299	694.6021916525456	67.05479018347702	416.98233875257307	82.65127921964198	721.357552565049
EpiKDlib_RAD54L2_1517	RAD54L2	296.39398153413947	306.5752344264493	416.4019686702339	310.74480021688566	368.36820134961124	356.9858195287785
EpiKDlib_NCOR1_1167	NCOR1	230.60401309292317	114.25866670506043	232.6221733525561	145.19130266543945	262.91656924179216	71.3971639057557
EpiKDlib_PRMT5_1485	PRMT5	125.47571300644348	104.07720135510456	159.77252475816132	127.4850462428249	140.36467246784025	160.02812599565934
EpiKDlib_EHMT1_535	EHMT1	18.990918725299554	496.6292542922924	6.622695326763163	347.9279387043763	18.52528672164389	448.0787527878461
EpiKDlib_SMYD3_1787	SMYD3	92.24160523716927	197.97293736025324	152.32199251555275	147.84724112883166	103.31409902455248	135.40841430401943
EpiKDlib_CIR1_395	CIR1	34.590601963938475	59.957518171962406	61.25993177255926	46.921579519928606	58.42590427595381	22.157740522475905
EpiKDlib_CTCF_422	CTCF	326.9151009140852	152.7219802493382	286.4315728825068	119.51723085264834	256.50396999199234	142.7943278115114
EpiKDlib_USP22_2090	USP22	193.9786698369883	244.35516839894115	216.0654350356482	276.21760019278724	199.50308777154962	231.42528990141503
EpiKDlib_MEN1_1061	MEN1	241.4559666502372	712.7025744969117	248.35107475361863	549.7792619221823	235.12863915932633	472.698464479486
EpiKDlib_PPP4R2_1403	PPP4R2	14.921436141306794	18.10038284436601	7.450532242608559	69.05440004819681	14.96273158286622	66.47322156742771
EpiKDlib_SAP30L_1629	SAP30L	226.5345305089304	290.73739943762905	304.6439850311055	323.1391797127159	302.10467576834657	273.27879977720283
EpiKDlib_ZRANB3_2214	ZRANB3	210.93484727029147	703.6523830747286	268.2191607339081	964.1056622113632	245.81630457565933	637.6505328134733
EpiKDlib_DNMT3A_489	DNMT3A	202.11763500497383	235.30497697675813	257.457280827918	365.63419512699085	235.12863915932633	251.12105925472693
EpiKDlib_DDX50_468	DDX50	111.23252396246882	113.12739277728755	91.0620607429935	123.05848213717125	141.0771834955958	155.10418365733133
EpiKDlib_HDGF_746	HDGF	101.73706459981905	92.7644620773758	105.96312522821061	102.69628725116449	104.02661005230802	130.48447196569145
EpiKDlib_HDAC10_715	HDAC10	169.56177433303174	159.50962381597546	177.15709999091462	178.83318986840715	225.86599579850437	162.4900971648233
EpiKDlib_YY1_2154	YY1	310.63717057811414	162.9034455992941	312.9223541895595	183.25975397406077	300.6796537128355	155.10418365733133
EpiKDlib_INO80E_851	INO80E	111.23252396246882	358.61383510400157	85.26720233207573	291.26791815200966	104.73912108006354	260.9689439313829
EpiKDlib_BAZ1B_191	BAZ1B	63.07698005188781	75.79535316078267	38.08049812888819	30.985948739575495	47.7382388596208	34.46759636829586
EpiKDlib_RMI1_1571	RMI1	261.12513247286887	255.6679076766699	229.31082568917452	209.81913860798264	235.12863915932633	292.97456913051474
EpiKDlib_APOBEC3B_71	APOBEC3B	113.2672652544652	109.73357099396894	164.7395462532337	153.159118055616	229.42855093728204	199.41966470228317
EpiKDlib_PCGF2_1310	PCGF2	206.86536468629873	296.3937690764934	146.527134104635	328.4510566395002	158.88995918948416	258.50697276221894
EpiKDlib_KMT2A_969	KMT2A	569.0493146616545	412.9149836370996	444.54842380897736	231.06664631512012	533.6707597888952	371.7576465437624
EpiKDlib_APOBEC3G_82	APOBEC3G	6.78247097332127	9.050191422183005	16.556738316907907	7.082502569045827	10.687665416333015	4.923942338327979
EpiKDlib_HDAC9_742	HDAC9	310.63717057811414	265.84937302662576	394.87820885825363	317.8273027859315	345.56784846143415	206.80557820977512
EpiKDlib_BRD1_219	BRD1	47.477296813248884	40.72586139982352	72.0218116785494	69.93971286932755	49.875771942887404	32.00562519913186
EpiKDlib_PRDM8_1438	PRDM8	462.5645203805106	510.2045414255669	475.17838969525695	467.4451695570246	529.395693622362	529.3238013702578
EpiKDlib_EHMT1_536	EHMT1	17.6344245306353	516.9921849922041	35.596987381352	362.97825666359864	42.75066166533206	349.59990602128653
EpiKDlib_EED_533	EED	341.836537055392	690.0770959414541	393.2225350265628	555.9764516700974	421.0940174035208	541.6336572160777
EpiKDlib_HELLS_752	HELLS	196.6916582263168	197.97293736025324	195.36951213951332	232.83727195738157	218.74088552094904	110.78870261237954
EpiKDlib_KDM7A_960	KDM7A	210.25660017295937	268.11192088217155	268.2191607339081	237.2638360630352	231.56608402054866	265.89288626971086
EpiKDlib_NAT10_1147	NAT10	41.37307293725974	74.66407923300979	37.25266121304279	55.77470773123589	46.31321680410973	44.31548104495181
EpiKDlib_INO80B_842	INO80B	7.460718070653397	21.49420462768464	9.934042990144745	61.08658465802026	9.975154388577481	32.00562519913186
EpiKDlib_SUPT7L_1846	SUPT7L	53.58152068923803	205.89185485466336	43.875356539805956	206.2778873234597	56.28837119268721	246.19711691639895
EpiKDlib_CBX2_280	CBX2	77.32016909586247	431.0153664814656	91.88989765883889	564.8295798814047	76.23867996984217	327.4421654988106
EpiKDlib_MAP3K7_1009	MAP3K7	252.98616730488337	457.03466682024174	400.6730672691714	370.06075923264444	312.7923411846796	521.9378878627658
EpiKDlib_PRDM2_1424	PRDM2	73.92893360920183	47.51350496646077	86.92287616376652	124.8291077794327	65.55101455350916	113.25067378154353
EpiKDlib_BAHD1_174	BAHD1	116.65850074112583	295.2624951487205	146.527134104635	254.08477966451906	154.61489302295095	219.11543405559507
EpiKDlib_TBL1XR1_1928	TBL1XR1	123.4409717144471	37.33203961650489	51.325888782414516	69.05440004819681	89.77638949719733	24.619711691639896
EpiKDlib_MAX_1017	MAX	46.79904971591676	98.42083171624017	48.014541119032934	53.1187692678437	60.563437359220416	51.70139455244378
EpiKDlib_ALKBH1_39	ALKBH1	27.12988389328508	9.050191422183005	33.94131354966121	28.33001027618331	27.787930082465838	17.23379818414793
EpiKDlib_HDAC1_713	HDAC1	368.96642094867707	308.83778228199503	514.0867247399906	367.4048207692523	366.23066826634465	413.61115641955024
EpiKDlib_SS18L1_1821	SS18L1	67.8247097332127	26.01930033877614	58.776421025023076	89.41659493420357	39.188106526554385	51.70139455244378
EpiKDlib_NO-TARGET_1194	NO-TARGET	143.7883846344109	152.7219802493382	160.6003616740067	122.17316931604051	143.2147165788624	194.49572236395517
EpiKDlib_APEX1_57	APEX1	40.01657874259549	166.29726738261272	39.73617196057898	146.07661548657018	32.77550727675458	211.7295205481031
EpiKDlib_NAA60_1133	NAA60	299.106969923468	423.09644898705545	290.5707574617338	368.290133590383	324.90502865652365	393.91538706623834
EpiKDlib_BABAM1_169	BABAM1	244.84720213689783	274.89956444880875	252.4902593328456	315.1713643225393	278.5918118524139	507.16606084778186
EpiKDlib_BRD1_221	BRD1	60.3639916625593	9.050191422183005	45.53103037149675	56.66002055236662	71.25110277555343	9.847884676655958
EpiKDlib_DPPA3_511	DPPA3	215.00432985428424	158.3783498882026	192.05816447613174	177.06256422614567	177.41524591112804	228.96331873225103
EpiKDlib_ACTB_4	ACTB	56.97275617589867	411.78370970932673	93.54557149052968	399.2760823299585	47.7382388596208	425.9210122653702
EpiKDlib_SF3B3_1698	SF3B3	10.173706459981904	5.656369638864378	23.17943364367107	11.509066674699469	43.46317269308759	22.157740522475905
EpiKDlib_CDC73_307	CDC73	42.051320034591875	48.64477889423365	83.61152850038494	51.348143625582246	52.72581605390954	98.47884676655958
EpiKDlib_SIRT7_1727	SIRT7	221.1085537302734	223.99223769902937	280.6367144715891	206.2778873234597	230.85357299279312	155.10418365733133
EpiKDlib_RCOR1_1550	RCOR1	141.0753962450824	346.16982189849995	117.55284205004615	308.08886175349346	131.10202910701832	347.13793485212256
EpiKDlib_RAD54L_1513	RAD54L	139.71890205041817	83.71427065519279	127.4868850401909	50.46283080445152	203.06564291032728	78.78307741324767
EpiKDlib_ARID2_94	ARID2	106.48479428114393	76.92662708855553	84.43936541623033	65.5131487636739	100.46405491353033	73.85913507491969
EpiKDlib_APOBEC3C_73	APOBEC3C	349.97550222337753	278.2933862321274	317.0615387687865	344.38668741985333	368.36820134961124	329.9041366679746
EpiKDlib_HDAC11_718	HDAC11	130.22344268776837	142.54051489938232	171.36224157999686	355.0104412734221	104.73912108006354	184.64783768729922
EpiKDlib_DPF1_502	DPF1	124.11921881177923	39.59458747205065	147.35497102048038	34.527200024098406	151.05233788417328	49.23942338327979
EpiKDlib_DPF2_506	DPF2	50.868532299909525	7.918917494410129	35.596987381352	15.935630780353112	34.913040360021185	2.4619711691639896
EpiKDlib_KEAP1_968	KEAP1	122.08447751978285	142.54051489938232	101.82394064898364	130.14098470621707	92.62643360821946	137.87038547318343
EpiKDlib_MORF4L1_1077	MORF4L1	134.97117236909327	108.60229706619606	127.4868850401909	211.5897642502441	147.48978274539562	135.40841430401943
EpiKDlib_SUPT3H_1838	SUPT3H	158.7098207757177	153.85325417711107	130.79823270357247	109.77878982021032	156.75242610621754	135.40841430401943
EpiKDlib_ASXL3_126	ASXL3	245.52544923422997	280.55593408767317	305.4718219469509	300.1210463633169	305.66723090712424	233.887261070579
EpiKDlib_SENP1_1645	SENP1	152.60559689972857	214.94204627684636	148.1828079363258	167.32412319370766	166.0150694670395	280.6647132846948
EpiKDlib_A1CF_1	A1CF	314.0284060647748	281.687208015446	243.38405325854626	251.42884120112686	247.2413266311704	366.83370420543446
EpiKDlib_MBD6_1038	MBD6	77.9984161931946	527.17365034216	64.57127943594084	367.4048207692523	74.8136579143311	568.7153400768816
EpiKDlib_BAHD1_175	BAHD1	143.7883846344109	144.80306275492808	199.5086967187403	198.31007193328315	161.02749227275075	64.01125039826373
EpiKDlib_UTY_2111	UTY	345.2277725420526	248.88026411003264	250.8345855011548	219.55757964042064	303.52969782385765	246.19711691639895
EpiKDlib_PPP4R2_1404	PPP4R2	42.051320034591875	170.8223630937042	17.384575232753303	177.94787704727642	26.36290802695477	265.89288626971086
EpiKDlib_NSD3_1255	NSD3	202.79588210230597	187.79147201029735	265.7356499863719	174.4066257627535	272.89172363036965	160.02812599565934
EpiKDlib_JDP2_867	JDP2	221.1085537302734	174.21618487702284	161.42819858985212	213.36038989250554	206.62819804910495	147.71827014983938
EpiKDlib_NAP1L4_1140	NAP1L4	86.13738136118012	135.7528713327451	91.88989765883889	156.70036934013893	116.85180855190762	135.40841430401943
EpiKDlib_C11orf30_268	C11orf30	111.23252396246882	6.787643566637254	144.0436233570988	17.70625642261457	116.1392975241521	32.00562519913186
EpiKDlib_MBTD1_1046	MBTD1	106.48479428114393	16.969108916593136	120.03635279758234	53.1187692678437	81.93876819188645	39.391538706623834
EpiKDlib_JADE3_860	JADE3	70.5376981225412	98.42083171624017	91.88989765883889	86.76065647081138	76.9511909975977	100.94081793572357
EpiKDlib_DPF1_504	DPF1	63.755227149219934	64.48261388305392	55.465073361641494	59.3159590157588	64.83850352575362	22.157740522475905
EpiKDlib_ZMYM2_2178	ZMYM2	281.47254539283267	394.8146007927336	308.7831696103325	439.1151592808413	196.65304366052746	364.3717330362705
EpiKDlib_ANKRD32_41	ANKRD32	190.58743435032767	240.96134661562252	136.59309111449025	336.4188720296768	235.12863915932633	332.3661078371386
EpiKDlib_SMARCE1_1771	SMARCE1	96.98933491849415	105.20847528287743	133.28174345110867	80.56346672289628	88.35136744168625	76.32110624408368
EpiKDlib_MRGBP_1090	MRGBP	31.877613574609967	110.8648449217418	53.8093995299507	115.09066674699469	58.42590427595381	86.16899092073963
EpiKDlib_HMGN1_783	HMGN1	72.57243941453758	39.59458747205065	96.02908223806587	71.710338511589	79.08872408086431	56.62533689077176
EpiKDlib_HMGN4_794	HMGN4	103.77180589181542	178.74128058811434	110.93014672328299	227.5253950305972	96.90149977475266	194.49572236395517
EpiKDlib_PHF20_1360	PHF20	25.773389698620825	49.77605282200653	34.769150465506605	62.857210300281714	15.675242610621755	36.929567537459846
EpiKDlib_PADI1_1265	PADI1	264.51636795952953	160.64089774374833	234.2778471842469	211.5897642502441	255.07894793648128	226.50134756308705
EpiKDlib_HDAC5_730	HDAC5	178.3789865983494	254.536633748897	248.35107475361863	266.47915916034924	256.50396999199234	221.57740522475908
EpiKDlib_JADE3_859	JADE3	155.9968323863892	178.74128058811434	128.3147219560363	254.08477966451906	140.36467246784025	201.88163587144714
EpiKDlib_NFYC_1185	NFYC	219.073812438277	110.8648449217418	179.64061073845082	90.3019077553343	326.33005071203473	128.02250079652745
EpiKDlib_ZNF592_2203	ZNF592	180.41372789034577	119.91503634392481	135.76525419864484	174.4066257627535	72.6761248310645	118.1746161198715
EpiKDlib_NSD3_1257	NSD3	228.56927180092677	109.73357099396894	204.47571821381268	100.0403487877723	185.25286721643891	64.01125039826373
EpiKDlib_RNF168_1575	RNF168	96.31108782116203	108.60229706619606	61.25993177255926	89.41659493420357	94.05145566373054	56.62533689077176
EpiKDlib_MSL3_1103	MSL3	158.03157367838557	97.2895577884673	129.97039578772709	122.17316931604051	187.39040029970553	130.48447196569145
EpiKDlib_EZH1_624	EZH1	333.01932479007434	151.59070632156534	274.84185606067126	185.03037961632222	358.39304696103375	184.64783768729922
EpiKDlib_UHRF2_2064	UHRF2	124.79746590911137	105.20847528287743	138.24876494618104	178.83318986840715	99.03903285801927	120.63658728903549
EpiKDlib_HDGF_744	HDGF	53.58152068923803	37.33203961650489	66.22695326763163	29.215323097314037	92.62643360821946	68.93519273659172
EpiKDlib_IKZF1_818	IKZF1	87.49387555584438	143.6717888271552	129.14255887188168	260.28196941243414	89.06387846944179	196.95769353311917
EpiKDlib_SF3B3_1699	SF3B3	18.31267162796743	33.93821783318627	33.94131354966121	25.674071812791123	29.212952137976906	27.081682860803888
EpiKDlib_MYO1C_1126	MYO1C	276.04656861417567	266.98064695439865	380.8049812888819	308.08886175349346	362.668113127567	260.9689439313829
EpiKDlib_PRKAB2_1453	PRKAB2	199.40464661564533	227.386059482348	250.00674858530942	262.0525950546956	270.75419054710306	160.02812599565934
EpiKDlib_MGEA5_1067	MGEA5	15.59968323863892	30.544396049867643	13.245390653526327	29.215323097314037	16.38775363837729	12.309855845819948
EpiKDlib_PRKAA2_1447	PRKAA2	57.65100327323079	304.31268657090357	71.193974762704	286.841354046356	62.70097044248702	312.6703384838267
EpiKDlib_CUL4A_439	CUL4A	183.8049633770064	474.0037757368349	157.28901401062512	410.78514900465797	165.30255843928396	398.83932940456634
EpiKDlib_MEAF6_1053	MEAF6	39.33833164526337	20.36293069991176	46.35886728734214	7.082502569045827	52.72581605390954	29.543654029967875
EpiKDlib_SENP3_1650	SENP3	12.208447751978285	7.918917494410129	25.662944391207258	55.77470773123589	14.250220555110687	22.157740522475905
EpiKDlib_MAZ_1021	MAZ	183.8049633770064	268.11192088217155	100.16826681729285	192.9981950064988	166.0150694670395	182.18586651813524
EpiKDlib_RAD54L_1515	RAD54L	94.95459362649777	39.59458747205065	76.16099625777638	30.100635918444766	151.05233788417328	56.62533689077176
EpiKDlib_TLE1_1961	TLE1	235.35174277424807	168.55981523815848	251.66242241700022	151.38849241335456	278.5918118524139	209.26754937893912
EpiKDlib_MBD6_1039	MBD6	109.87602976780457	322.41306941526955	106.79096214405601	236.37852324190447	162.45251432826183	492.3942338327979
EpiKDlib_SMARCC1_1755	SMARCC1	100.38057040515478	79.1891749441013	105.13528831236522	71.710338511589	143.2147165788624	39.391538706623834
EpiKDlib_WDR77_2128	WDR77	2.712988389328508	0.0	5.794858410917768	4.426564105653642	15.675242610621755	14.771827014983938
EpiKDlib_ZNHIT1_2211	ZNHIT1	80.03315748519098	82.58299672741992	113.41365747081917	93.84315903985721	111.86423135761889	68.93519273659172
EpiKDlib_PARP3_1295	PARP3	71.21594521987333	46.3822310386879	48.84237803487833	47.80689234105933	31.35048522124351	61.54927922909974
EpiKDlib_PIWIL4_1375	PIWIL4	109.19778267047244	567.8995117419836	129.97039578772709	463.9039182725017	128.25198499599617	489.93226266363394
EpiKDlib_ANKRD32_43	ANKRD32	62.39873295455568	139.1466931160637	76.16099625777638	145.19130266543945	116.85180855190762	135.40841430401943
EpiKDlib_MBD2_1027	MBD2	2.0347412919963808	0.0	0.8278369158453954	2.655938463392185	1.4250220555110686	2.4619711691639896
EpiKDlib_HIF1AN_755	HIF1AN	39.33833164526337	45.250957110915024	33.94131354966121	49.57751798332079	60.563437359220416	61.54927922909974
EpiKDlib_NSD2_1252	NSD2	64.43347424655207	164.03471952706695	96.02908223806587	164.6681847303155	71.25110277555343	167.4140395031513
EpiKDlib_JMJD6_875	JMJD6	187.19619886366704	306.5752344264493	158.94468784231591	208.0485129657212	193.0904885217498	258.50697276221894
EpiKDlib_SETD2_1662	SETD2	29.842872282613587	18.10038284436601	19.86808598028949	15.935630780353112	30.637974193487977	14.771827014983938
EpiKDlib_TADA2B_1875	TADA2B	94.27634652916565	665.1890695304509	159.77252475816132	697.626503051014	124.6894298572185	832.1462551774285
EpiKDlib_PRDM13_1416	PRDM13	303.17645250746074	240.96134661562252	242.55621634270085	208.0485129657212	312.07983015692406	270.81682860803886
EpiKDlib_RIOX2_1564	RIOX2	204.83062339430234	261.3242773155343	268.2191607339081	202.7366360389368	270.75419054710306	211.7295205481031
